,ticker,cik
2387,SWI,0001739942
2388,SWK,0000093556
2389,SWM,0001000623
2390,SWN,0000007332
2391,SWT,0000093556
2392,SWX,0001692115
2393,SWZ,0000813623
2394,SXC,0001514705
2395,SXI,0000310354
2396,SXT,0000310142
2397,SYF,0001601712
2398,SYK,0000310764
2399,SYN,0000894158
2400,SYX,0000945114
2401,SYY,0000096021
2402,SZC,0001506488
2403,T,0000732717
2404,TAC,0001144800
2405,TAK,0001395064
2406,TAL,0001499620
2407,TALO,0001724965
2408,TAP,0000024545
2409,TAPR,0000312070
2410,TARO,0000906338
2411,TAT,0001092289
2412,TBB,0000732717
2413,TBC,0000732717
2414,TBI,0000768899
2415,TCI,0000733590
2416,TCO,0000890319
2417,TCP,0001075607
2418,TCS,0001411688
2419,TD,0000947263
2420,TDA,0001051512
2421,TDC,0000816761
2422,TDE,0001051512
2423,TDF,0000919893
2424,TDG,0001260221
2425,TDI,0001051512
2426,TDJ,0001051512
2427,TDOC,0001477449
2428,TDS,0001051512
2429,TDW,0000098222
2430,TDY,0001094285
2431,TEAF,0001704299
2432,TECK,0000886986
2433,TEF,0000814052
2434,TEI,0000909112
2435,TEL,0001385157
2436,TEN,0001024725
2437,TEO,0000932470
2438,TEVA,0000818686
2439,TEX,0000097216
2440,TFC,0000092230
2441,TFII,0001588823
2442,TFX,0000096943
2443,TG,0000850429
2444,TGB,0000878518
2445,TGC,0001001614
2446,TGH,0001413159
2447,TGI,0001021162
2448,TGNA,0000039899
2449,TGP,0001308106
2450,TGS,0000931427
2451,TGT,0000027419
2452,THC,0000070318
2453,THG,0000944695
2454,THM,0001134115
2455,THO,0000730263
2456,THQ,0001604522
2457,THR,0001489096
2458,THS,0001320695
2459,THW,0001635977
2460,TIF,0000098246
2461,TIMB,0001826168
2462,TISI,0000318833
2463,TJX,0000109198
2464,TK,0000911971
2465,TKAT,0001491487
2466,TKC,0001071321
2467,TKR,0000098362
2468,TLK,0001001807
2469,TLYS,0001524025
2470,TM,0001094517
2471,TMBR,0001504167
2472,TME,0001744676
2473,TMHC,0001562476
2474,TMO,0000097745
2475,TMP,0001005817
2476,TMQ,0001543418
2477,TMST,0001598428
2478,TMX,0001428875
2479,TNC,0000097134
2480,TNET,0000937098
2481,TNK,0001419945
2482,TNP,0001166663
2483,TOL,0000794170
2484,TOT,0000879764
2485,TPB,0001290677
2486,TPC,0000077543
2487,TPGY,0001819399
2488,TPH,0001561680
2489,TPHS,0000724742
2490,TPL,0000097517
2491,TPR,0001116132
2492,TPRE,0001576018
2493,TPVG,0001580345
2494,TPX,0001206264
2495,TPZ,0001408201
2496,TR,0000098677
2497,TRC,0000096869
2498,TREB,0001805833
2499,TREC,0000007039
2500,TREX,0001069878
2501,TRGP,0001389170
2502,TRI,0001075124
2503,TRN,0000099780
2504,TRNE,0001754820
2505,TRNO,0001476150
2506,TROX,0001530804
2507,TRP,0001232384
2508,TRQ,0001158041
2509,TRT,0000732026
2510,TRTN,0001660734
2511,TRTX,0001630472
2512,TRU,0001552033
2513,TRV,0000086312
2514,TRX,0001173643
2515,TRXC,0000876378
2516,TS,0001190723
2517,TSE,0001519061
2518,TSI,0000809559
2519,TSLX,0001508655
2520,TSM,0001046179
2521,TSN,0000100493
2522,TSQ,0001499832
2523,TT,0001466258
2524,TTC,0000737758
2525,TTI,0000844965
2526,TTM,0000926042
2527,TTP,0001526329
2528,TU,0000868675
2529,TUFN,0001757399
2530,TUP,0001008654
2531,TV,0000912892
2532,TVC,0001376986
2533,TVE,0001376986
2534,TWI,0000899751
2535,TWLO,0001447669
2536,TWN,0000804123
2537,TWND,0001814215
2538,TWO,0001465740
2539,TWTR,0001418091
2540,TX,0001342874
2541,TXT,0000217346
2542,TYG,0001268533
2543,TYL,0000860731
2544,U,0001810806
2545,UA,0001336917
2546,UAA,0001336917
2547,UAG,0001114446
2548,UAMY,0000101538
2549,UAN,0001425292
2550,UAVS,0000008504
2551,UBA,0001029800
2552,UBER,0001543151
2553,UBG,0001114446
2554,UBP,0001029800
2555,UBS,0001610520
2556,UCI,0001114446
2557,UCIB,0001114446
2558,UDR,0000074208
2559,UE,0001611547
2560,UEC,0001334933
2561,UFAB,0001617669
2562,UFI,0000100726
2563,UFS,0001381531
2564,UGI,0000884614
2565,UGP,0001094972
2566,UHS,0000352915
2567,UHT,0000798783
2568,UI,0001511737
2569,UIS,0000746838
2570,UL,0000217410
2571,UMC,0001033767
2572,UMH,0000752642
2573,UN,0000110390
2574,UNF,0000717954
2575,UNFI,0001020859
2576,UNH,0000731766
2577,UNM,0000005513
2578,UNMA,0000005513
2579,UNP,0000100885
2580,UNVR,0001494319
2581,UPS,0001090727
2582,URG,0001375205
2583,URI,0001067701
2584,USA,0000799195
2585,USAC,0001522727
2586,USAS,0001286973
2587,USB,0000036104
2588,USDP,0001610682
2589,USFD,0001665918
2590,USM,0000821130
2591,USNA,0000896264
2592,USPH,0000885978
2593,USV,0001114446
2594,USX,0000923571
2595,UTF,0001275617
2596,UTG,0001263994
2597,UTI,0001261654
2598,UTL,0000755001
2599,UTZ,0001739566
2600,UUU,0000102109
2601,UUUU,0001385849
2602,UVE,0000891166
2603,UVV,0000102037
2604,UZA,0000821130
2605,UZB,0000821130
2606,UZC,0000821130
2607,UZD,0000821130
2608,V,0001403161
2609,VAC,0001524358
2610,VALE,0000917851
2611,VAPO,0001253176
2612,VAR,0000203527
2613,VBF,0000005094
2614,VCF,0000907573
2615,VCIF,0001517767
2616,VCRA,0001129260
2617,VEC,0001601548
2618,VEDL,0001370431
2619,VEEV,0001393052
2620,VEL,0001692376
2621,VER,0001507385
2622,VET,0001293135
2623,VFC,0000103379
2624,VFL,0000895574
2625,VGAC,0001804591
2626,VGI,0001528811
2627,VGR,0000059440
2628,VGZ,0000783324
2629,VHC,0001082324
2630,VHI,0000059255
2631,VIAO,0001769116
2632,VICI,0001705696
2633,VIPS,0001529192
2634,VIST,0001762506
2635,VKQ,0000877463
2636,VLO,0001035002
2637,VLRS,0001520504
2638,VLT,0000846671
2639,VMC,0001396009
2640,VMI,0000102729
2641,VMM,0000895658
2642,VMO,0000884152
2643,VMW,0001124610
2644,VNCE,0001579157
2645,VNE,0001733186
2646,VNO,0000899689
2647,VNRX,0000093314
2648,VNT,0001786842
2649,VNTR,0001705682
2650,VOC,0001505413
2651,VOLT,0000103872
2652,VOYA,0001535929
2653,VPG,0001487952
2654,VRS,0001421182
2655,VRT,0001674101
2656,VRTV,0001599489
2657,VSH,0000103730
2658,VST,0001692819
2659,VSTO,0001616318
2660,VTOL,0001525221
2661,VTR,0000740260
2662,VVI,0000884219
2663,VVNT,0001713952
2664,VVV,0001674910
2665,VXX,0000312070
2666,VXZ,0000312070
2667,VYGG,0001822877
2668,VZ,0000732712
2669,W,0001616707
2670,WAB,0000943452
2671,WAL,0001212545
2672,WAT,0001000697
2673,WBAI,0001517496
2674,WBK,0000719245
2675,WBS,0000801337
2676,WBT,0001650962
2677,WCC,0000929008
2678,WCN,0001318220
2679,WD,0001497770
2680,WDR,0001052100
2681,WEA,0001163792
2682,WEC,0000783325
2683,WEI,0001734902
2684,WELL,0000766704
2685,WES,0001423902
2686,WEX,0001309108
2687,WF,0001264136
2688,WFC,0000072971
2689,WGO,0000107687
2690,WH,0001722684
2691,WHD,0001699136
2692,WHG,0001165002
2693,WHR,0000106640
2694,WIA,0001254370
2695,WIL,0000312070
2696,WIT,0001123799
2697,WIW,0001267902
2698,WK,0001445305
2699,WLK,0001262823
2700,WLKP,0001604665
2701,WLL,0001255474
2702,WM,0000823768
2703,WMB,0000107263
2704,WMC,0001465885
2705,WMK,0000105418
2706,WMS,0001604028
2707,WMT,0000104169
2708,WNC,0000879526
2709,WNS,0001356570
2710,WOR,0000108516
2711,WORK,0001764925
2712,WOW,0001701051
2713,WPC,0001025378
2714,WPF,0001809104
2715,WPG,0001594686
2716,WPM,0001323404
2717,WPP,0000806968
2718,WPX,0001518832
2719,WRB,0000011544
2720,WRE,0000104894
2721,WRI,0000828916
2722,WRK,0001732845
2723,WRN,0001364125
2724,WSM,0000719955
2725,WSO,0000105016
2726,WSR,0001175535
2727,WST,0000105770
2728,WTI,0001288403
2729,WTM,0000776867
2730,WTRG,0000078128
2731,WTS,0000795403
2732,WTT,0000878828
2733,WTTR,0001693256
2734,WU,0001365135
2735,WWE,0001091907
2736,WWW,0000110471
2737,WY,0000106535
2738,WYND,0001361658
2739,WYY,0001034760
2740,X,0001163302
2741,XAN,0001332551
2742,XEC,0001168054
2743,XFLT,0001703079
2744,XHR,0001616000
2745,XIN,0001398453
2746,XOM,0000034088
2747,XPEV,0001810997
2748,XPL,0000917225
2749,XPO,0001166003
2750,XRX,0001770450
2751,XTNT,0001453593
2752,XVZ,0000312070
2753,XXII,0001347858
2754,XYF,0001725033
2755,XYL,0001524472
2756,Y,0000775368
2757,YAC,0001815302
2758,YALA,0001794350
2759,YCBD,0001644903
2760,YELP,0001345016
2761,YETI,0001670592
2762,YEXT,0001614178
2763,YPF,0000904851
2764,YRD,0001631761
2765,YSG,0001819580
2766,YUM,0001041061
2767,YUMC,0001673358
2768,ZBH,0001136869
2769,ZDGE,0001667313
2770,ZEN,0001463172
2771,ZNH,0001041668
2772,ZOM,0001684144
2773,ZTO,0001677250
2774,ZTR,0000836412
2775,ZTS,0001555280
2776,ZUO,0001423774
2777,ZYME,0001403752
2778,AACG,0001420529
2779,AACQ,0001802457
2780,AACQU,0001802457
2781,AACQW,0001802457
2782,AAL,0000006201
2783,AAME,0000008177
2784,AAOI,0001158114
2785,AAON,0000824142
2786,AAPL,0000320193
2787,AAWW,0001135185
2788,AAXN,0001069183
2789,ABCB,0000351569
2790,ABCM,0001492074
2791,ABEO,0000318306
2792,ABIO,0000907654
2793,ABMD,0000815094
2794,ABST,0001071058
2795,ABTX,0001642081
2796,ABUS,0001447028
2797,ACACU,0001823878
2798,ACAD,0001070494
2799,ACAM,0001759008
2800,ACAMU,0001759008
2801,ACAMW,0001759008
2802,ACBI,0001461755
2803,ACCD,0001481646
2804,ACER,0001069308
2805,ACET,0001720580
2806,ACEV,0001813658
2807,ACEVU,0001813658
2808,ACEVW,0001813658
2809,ACGL,0000947484
2810,ACGLO,0000947484
2811,ACGLP,0000947484
2812,ACHC,0001520697
2813,ACHV,0000949858
2814,ACIA,0001651235
2815,ACIU,0001651625
2816,ACIW,0000935036
2817,ACLS,0001113232
2818,ACMR,0001680062
2819,ACNB,0000715579
2820,ACOR,0001008848
2821,ACRS,0001557746
2822,ACRX,0001427925
2823,ACST,0001444192
2824,ACTCU,0001820630
2825,ACTCW,0001820630
2826,ACTG,0000934549
2827,ADAP,0001621227
2828,ADBE,0000796343
2829,ADES,0001515156
2830,ADI,0000006281
2831,ADIL,0001513525
2832,ADILW,0001513525
2833,ADMA,0001368514
2834,ADMP,0000887247
2835,ADMS,0001328143
2836,ADOCU,0001824884
2837,ADP,0000008670
2838,ADPT,0001478320
2839,ADSK,0000769397
2840,ADTN,0000926282
2841,ADTX,0001726711
2842,ADUS,0001468328
2843,ADV,0001776661
2844,ADVM,0001501756
2845,ADVWW,0001776661
2846,ADXN,0001574232
2847,ADXS,0001100397
2848,AEGN,0000353020
2849,AEHL,0001470683
2850,AEHR,0001040470
2851,AEIS,0000927003
2852,AEMD,0000882291
2853,AEP,0000004904
2854,AEPPL,0000004904
2855,AEPPZ,0000004904
2856,AERI,0001337553
2857,AESE,0001708341
2858,AEY,0000874292
2859,AEYE,0001362190
2860,AEZS,0001113423
2861,AFIB,0001522860
2862,AFIN,0001568162
2863,AFINP,0001568162
2864,AFMD,0001608390
2865,AFYA,0001771007
2866,AGBA,0001769624
2867,AGBAR,0001769624
2868,AGBAU,0001769624
2869,AGBAW,0001769624
2870,AGCUU,0001823340
2871,AGEN,0001098972
2872,AGFS,0001592016
2873,AGIO,0001439222
2874,AGLE,0001636282
2875,AGMH,0001705402
2876,AGNC,0001423689
2877,AGNCM,0001423689
2878,AGNCN,0001423689
2879,AGNCO,0001423689
2880,AGNCP,0001423689
2881,AGRX,0001261249
2882,AGTC,0001273636
2883,AGYS,0000078749
2884,AHACU,0001818382
2885,AHACW,0001818382
2886,AHCO,0001725255
2887,AHPI,0000874710
2888,AIH,0001757143
2889,AIHS,0001711012
2890,AIKI,0000012239
2891,AIMC,0001374535
2892,AINV,0001278752
2893,AIRG,0001272842
2894,AIRT,0000353184
2895,AIRTW,0000353184
2896,AKAM,0001086222
2897,AKBA,0001517022
2898,AKER,0001321834
2899,AKRO,0001744659
2900,AKTS,0001584754
2901,AKTX,0001541157
2902,AKU,0001776197
2903,AKUS,0001722271
2904,ALAC,0001748621
2905,ALBO,0001322505
2906,ALCO,0000003545
2907,ALDX,0001341235
2908,ALEC,0001653087
2909,ALGM,0000866291
2910,ALGN,0001097149
2911,ALGS,0001799448
2912,ALGT,0001362468
2913,ALIM,0001267602
2914,ALJJ,0001438731
2915,ALKS,0001520262
2916,ALLK,0001564824
2917,ALLO,0001737287
2918,ALLT,0001365767
2919,ALNA,0001624658
2920,ALNY,0001178670
2921,ALOT,0000008146
2922,ALPN,0001626199
2923,ALRM,0001459200
2924,ALRN,0001420565
2925,ALRS,0000903419
2926,ALSK,0001089511
2927,ALT,0001326190
2928,ALTA,0001636286
2929,ALTM,0001692787
2930,ALTR,0001701732
2931,ALVR,0001754068
2932,ALXN,0000899866
2933,ALXO,0001810182
2934,ALYA,0001734520
2935,AMAL,0001823608
2936,AMAT,0000006951
2937,AMBA,0001280263
2938,AMCI,0001744494
2939,AMCIU,0001744494
2940,AMCIW,0001744494
2941,AMCX,0001514991
2942,AMD,0000002488
2943,AMED,0000896262
2944,AMEH,0001083446
2945,AMGN,0000318154
2946,AMHC,0001788028
2947,AMHCU,0001788028
2948,AMHCW,0001788028
2949,AMKR,0001047127
2950,AMNB,0000741516
2951,AMOT,0000046129
2952,AMPH,0001297184
2953,AMRB,0001108236
2954,AMRH,0000890821
2955,AMRHW,0000890821
2956,AMRK,0001591588
2957,AMRN,0000897448
2958,AMRS,0001365916
2959,AMSC,0000880807
2960,AMSF,0001018979
2961,AMST,0001807166
2962,AMSWA,0000713425
2963,AMTB,0001734342
2964,AMTBB,0001734342
2965,AMTI,0001801777
2966,AMTX,0000738214
2967,AMWD,0000794619
2968,AMYT,0001783010
2969,AMZN,0001018724
2970,ANAB,0001370053
2971,ANAT,0001801075
2972,ANCN,0001534248
2973,ANDA,0001691936
2974,ANDAR,0001691936
2975,ANDAU,0001691936
2976,ANDAW,0001691936
2977,ANDE,0000821026
2978,ANGI,0001705110
2979,ANGO,0001275187
2980,ANIK,0000898437
2981,ANIP,0001023024
2982,ANIX,0000715446
2983,ANNX,0001528115
2984,ANPC,0001786511
2985,ANSS,0001013462
2986,ANTE,0001413745
2987,ANY,0001591956
2988,AOSL,0001387467
2989,AOUT,0001808997
2990,APA,0000006769
2991,APDN,0000744452
2992,APEI,0001201792
2993,APEN,0001251769
2994,APHA,0001733418
2995,API,0001802883
2996,APLS,0001492422
2997,APLT,0001697532
2998,APM,0001734005
2999,APOG,0000006845
3000,APOP,0001671502
3001,APOPW,0001671502
3002,APPF,0001433195
3003,APPN,0001441683
3004,APPS,0000317788
3005,APRE,0001781983
3006,APTO,0000882361
3007,APTX,0001674365
3008,APVO,0001671584
3009,APWC,0001026980
3010,APXT,0001777921
3011,APXTU,0001777921
3012,APXTW,0001777921
3013,APYX,0000719135
3014,AQB,0001603978
3015,AQMS,0001621832
3016,AQST,0001398733
3017,ARAV,0001513818
3018,ARAY,0001138723
3019,ARBGU,0001823826
3020,ARCB,0000894405
3021,ARCC,0001287750
3022,ARCE,0001740594
3023,ARCT,0001768224
3024,ARDS,0001614067
3025,ARDX,0001437402
3026,AREC,0001590715
3027,ARGX,0001697862
3028,ARKR,0000779544
3029,ARLP,0001086600
3030,ARNA,0001080709
3031,AROW,0000717538
3032,ARPO,0001422142
3033,ARQT,0001787306
3034,ARRY,0001820721
3035,ARTL,0001621221
3036,ARTLW,0001621221
3037,ARTNA,0000863110
3038,ARTW,0000007623
3039,ARVN,0001655759
3040,ARWR,0000879407
3041,ARYA,0001808805
3042,ASLN,0001722926
3043,ASMB,0001426800
3044,ASML,0000937966
3045,ASND,0001612042
3046,ASO,0001817358
3047,ASPS,0001462418
3048,ASPU,0001487198
3049,ASRT,0001808665
3050,ASRV,0000707605
3051,ASTC,0001001907
3052,ASTE,0000792987
3053,ASUR,0000884144
3054,ASYS,0000720500
3055,ATAX,0001059142
3056,ATCX,0001751143
3057,ATCXW,0001751143
3058,ATEC,0001350653
3059,ATEX,0001304492
3060,ATHA,0001620463
3061,ATHE,0001131343
3062,ATHX,0001368148
3063,ATIF,0001755058
3064,ATLC,0001464343
3065,ATLO,0001132651
3066,ATNF,0001690080
3067,ATNFW,0001690080
3068,ATNI,0000879585
3069,ATNX,0001300699
3070,ATOM,0001420520
3071,ATOS,0001488039
3072,ATRA,0001604464
3073,ATRC,0001323885
3074,ATRI,0000701288
3075,ATRO,0000008063
3076,ATRS,0001016169
3077,ATSG,0000894081
3078,ATVI,0000718877
3079,ATXI,0001644963
3080,AUB,0000883948
3081,AUBAP,0000883948
3082,AUBN,0000750574
3083,AUDC,0001086434
3084,AUPH,0001600620
3085,AUTL,0001730463
3086,AUTO,0001023364
3087,AUVI,0001811109
3088,AVAV,0001368622
3089,AVCO,0001630212
3090,AVCT,0001704760
3091,AVCTW,0001704760
3092,AVDL,0001012477
3093,AVEO,0001325879
3094,AVGO,0001730168
3095,AVGOP,0001730168
3096,AVGR,0001506928
3097,AVID,0000896841
3098,AVIR,0001593899
3099,AVNW,0001377789
3100,AVO,0001802974
3101,AVRO,0001681087
3102,AVT,0000008858
3103,AVXL,0001314052
3104,AWH,0000926617
3105,AWRE,0001015739
3106,AXAS,0000867665
3107,AXDX,0000727207
3108,AXGN,0000805928
3109,AXLA,0001633070
3110,AXNX,0001603756
3111,AXSM,0001579428
3112,AXTI,0001051627
3113,AY,0001601072
3114,AYLA,0001797336
3115,AYRO,0001086745
3116,AYTU,0001385818
3117,AZN,0000901832
3118,AZPN,0000929940
3119,AZRX,0001604191
3120,AZYO,0001708527
3121,BAND,0001514416
3122,BANF,0000760498
3123,BANR,0000946673
3124,BANX,0001578987
3125,BASI,0000720154
3126,BATRA,0001560385
3127,BATRK,0001560385
3128,BBBY,0000886158
3129,BBCP,0001703956
3130,BBGI,0001099160
3131,BBI,0000819050
3132,BBIG,0001717556
3133,BBIO,0001743881
3134,BBQ,0001021270
3135,BBSI,0000902791
3136,BCBP,0001228454
3137,BCDA,0000925741
3138,BCDAW,0000925741
3139,BCEL,0001532346
3140,BCLI,0001137883
3141,BCML,0001730984
3142,BCOR,0001068875
3143,BCOV,0001313275
3144,BCOW,0001751692
3145,BCPC,0000009326
3146,BCRX,0000882796
3147,BCTG,0001819133
3148,BCYC,0001761612
3149,BDGE,0000846617
3150,BDSI,0001103021
3151,BDSX,0001439725
3152,BDTX,0001701541
3153,BEAM,0001745999
3154,BEAT,0001574774
3155,BECN,0001124941
3156,BEEM,0001398805
3157,BEEMW,0001398805
3158,BELFA,0000729580
3159,BELFB,0000729580
3160,BFC,0001746109
3161,BFIN,0001303942
3162,BFRA,0001712641
3163,BFST,0001624322
3164,BGCP,0001094831
3165,BGFV,0001156388
3166,BGNE,0001651308
3167,BHAT,0001759136
3168,BHF,0001685040
3169,BHFAL,0001685040
3170,BHFAN,0001685040
3171,BHFAO,0001685040
3172,BHFAP,0001685040
3173,BHSEU,0001759186
3174,BHTG,0001590383
3175,BIDU,0001329099
3176,BIGC,0001626450
3177,BIIB,0000875045
3178,BILI,0001723690
3179,BIMI,0001213660
3180,BIOC,0001044378
3181,BIOL,0000811240
3182,BIVI,0001580149
3183,BJRI,0001013488
3184,BKCC,0001326003
3185,BKEP,0001392091
3186,BKNG,0001075531
3187,BKSC,0001007273
3188,BKYI,0001019034
3189,BL,0001666134
3190,BLBD,0001589526
3191,BLCM,0001358403
3192,BLCT,0001791278
3193,BLDP,0001453015
3194,BLDR,0001316835
3195,BLFS,0000834365
3196,BLI,0001689657
3197,BLIN,0001378590
3198,BLKB,0001280058
3199,BLMN,0001546417
3200,BLNK,0001429764
3201,BLNKW,0001429764
3202,BLPH,0001600132
3203,BLRX,0001498403
3204,BLSA,0001823200
3205,BLU,0001259942
3206,BLUE,0001293971
3207,BMCH,0001574815
3208,BMRA,0000073290
3209,BMRC,0001403475
3210,BMRN,0001048477
3211,BMTC,0000802681
3212,BNFT,0001576169
3213,BNGO,0001411690
3214,BNR,0001792267
3215,BNSO,0000846546
3216,BNTC,0001808898
3217,BNTX,0001776985
3218,BOCH,0000702513
3219,BOKF,0000875357
3220,BOMN,0001494582
3221,BOOM,0000034067
3222,BOSC,0001005516
3223,BOTJ,0001275101
3224,BOWX,0001813756
3225,BOWXU,0001813756
3226,BOWXW,0001813756
3227,BOXL,0001624512
3228,BPFH,0000821127
3229,BPMC,0001597264
3230,BPOP,0000763901
3231,BPTH,0001133818
3232,BPY,0001545772
3233,BPYPN,0001545772
3234,BPYPO,0001545772
3235,BPYPP,0001545772
3236,BPYU,0001496048
3237,BPYUP,0001496048
3238,BREZU,0001817640
3239,BRID,0000014177
3240,BRKL,0001049782
3241,BRKR,0001109354
3242,BRKS,0000933974
3243,BRLI,0001787518
3244,BRLIR,0001787518
3245,BRLIU,0001787518
3246,BROG,0001774983
3247,BROGW,0001774983
3248,BRP,0001781755
3249,BRPA,0001719406
3250,BRPAR,0001719406
3251,BRPAU,0001719406
3252,BRPAW,0001719406
3253,BRQS,0001650575
3254,BRY,0001705873
3255,BSBK,0001787414
3256,BSET,0000010329
3257,BSGM,0001530766
3258,BSQR,0001054721
3259,BSRR,0001130144
3260,BSTC,0000875622
3261,BSVN,0001746129
3262,BSY,0001031308
3263,BTAI,0001720893
3264,BTAQ,0001815526
3265,BTAQW,0001815526
3266,BTBT,0001710350
3267,BTWNU,0001815086
3268,BUSE,0000314489
3269,BVXV,0001611747
3270,BWACU,0001821146
3271,BWAY,0001505065
3272,BWB,0001341317
3273,BWEN,0001120370
3274,BWFG,0001505732
3275,BWMX,0001788257
3276,BXRX,0001780097
3277,BYFC,0001001171
3278,BYND,0001655210
3279,BYSI,0001677940
3280,BZUN,0001625414
3281,CAAS,0001157762
3282,CABA,0001759138
3283,CAC,0000750686
3284,CACC,0000885550
3285,CAKE,0000887596
3286,CALA,0001496671
3287,CALB,0001752036
3288,CALM,0000016160
3289,CALT,0001795579
3290,CAMP,0000730255
3291,CAMT,0001109138
3292,CAN,0001780652
3293,CAPAU,0001816431
3294,CAPAW,0001816431
3295,CAPR,0001133869
3296,CAR,0000723612
3297,CARA,0001346830
3298,CARG,0001494259
3299,CARV,0001016178
3300,CASA,0001333835
3301,CASH,0000907471
3302,CASI,0000895051
3303,CASS,0000708781
3304,CASY,0000726958
3305,CATB,0001454789
3306,CATC,0000711772
3307,CATM,0001671013
3308,CATY,0000861842
3309,CBAN,0000711669
3310,CBAT,0001117171
3311,CBAY,0001042074
3312,CBFV,0001605301
3313,CBIO,0001124105
3314,CBLI,0001318641
3315,CBMB,0001742089
3316,CBMG,0001378624
3317,CBNK,0001419536
3318,CBPO,0001369868
3319,CBRL,0001067294
3320,CBSH,0000022356
3321,CBTX,0001473844
3322,CCAP,0001633336
3323,CCB,0001437958
3324,CCBG,0000726601
3325,CCCC,0001662579
3326,CCD,0001602584
3327,CCLP,0001449488
3328,CCMP,0001102934
3329,CCNC,0001641398
3330,CCNE,0000736772
3331,CCNEP,0000736772
3332,CCOI,0001158324
3333,CCRC,0001620664
3334,CCRN,0001141103
3335,CCXI,0001340652
3336,CD,0001807192
3337,CDAK,0001659352
3338,CDEV,0001658566
3339,CDK,0001609702
3340,CDLX,0001666071
3341,CDMO,0000704562
3342,CDMOP,0000704562
3343,CDNA,0001217234
3344,CDNS,0000813672
3345,CDTX,0001610618
3346,CDW,0001402057
3347,CDXC,0001386570
3348,CDXS,0001200375
3349,CDZI,0000727273
3350,CECE,0000003197
3351,CELC,0001603454
3352,CELH,0001341766
3353,CEMI,0001092662
3354,CENT,0000887733
3355,CENTA,0000887733
3356,CENX,0000949157
3357,CERC,0001534120
3358,CERE,0001805387
3359,CEREW,0001805387
3360,CERN,0000804753
3361,CERS,0001020214
3362,CETX,0001435064
3363,CETXP,0001435064
3364,CETXW,0001435064
3365,CEVA,0001173489
3366,CFACU,0001818644
3367,CFB,0001458412
3368,CFBI,0001691507
3369,CFBK,0001070680
3370,CFFI,0000913341
3371,CFFN,0001490906
3372,CFII,0001811856
3373,CFIIU,0001811856
3374,CFIIW,0001811856
3375,CFMS,0001305773
3376,CFRX,0001478069
3377,CG,0001527166
3378,CGBD,0001544206
3379,CGC,0001737927
3380,CGEN,0001119774
3381,CGIX,0001349929
3382,CGNX,0000851205
3383,CGO,0001285650
3384,CGRO,0001799611
3385,CGROU,0001799611
3386,CGROW,0001799611
3387,CHCI,0001299969
3388,CHCO,0000726854
3389,CHDN,0000020212
3390,CHEF,0001517175
3391,CHEK,0001610590
3392,CHEKZ,0001610590
3393,CHFS,0001506492
3394,CHI,0001171471
3395,CHKP,0001015922
3396,CHMA,0001339469
3397,CHMG,0000763563
3398,CHNG,0001756497
3399,CHNGU,0001756497
3400,CHNR,0000793628
3401,CHPM,0001785041
3402,CHPMU,0001785041
3403,CHPMW,0001785041
3404,CHRS,0001512762
3405,CHRW,0001043277
3406,CHSCL,0000823277
3407,CHSCM,0000823277
3408,CHSCN,0000823277
3409,CHSCO,0000823277
3410,CHSCP,0000823277
3411,CHTR,0001091667
3412,CHUY,0001524931
3413,CHW,0001396277
3414,CHY,0001222719
3415,CIDM,0001173204
3416,CIGI,0000913353
3417,CIH,0001749797
3418,CIIC,0001789760
3419,CIICU,0001789760
3420,CINF,0000020286
3421,CIVB,0000944745
3422,CIZN,0001075706
3423,CJJD,0001413263
3424,CKPT,0001651407
3425,CLAR,0000913277
3426,CLBK,0001723596
3427,CLBS,0000320017
3428,CLCT,0001089143
3429,CLDB,0000774569
3430,CLDX,0000744218
3431,CLEU,0001775085
3432,CLFD,0000796505
3433,CLGN,0001631487
3434,CLIR,0001434524
3435,CLLS,0001627281
3436,CLMT,0001340122
3437,CLNE,0001368265
3438,CLPS,0001724542
3439,CLPT,0001285550
3440,CLRB,0001279704
3441,CLRBZ,0001279704
3442,CLRO,0000840715
3443,CLSD,0001539029
3444,CLSK,0000827876
3445,CLSN,0000749647
3446,CLVS,0001466301
3447,CLWT,0001026662
3448,CLXT,0001705843
3449,CMBM,0001738177
3450,CMCO,0001005229
3451,CMCSA,0001166691
3452,CMCT,0000908311
3453,CMCTP,0000908311
3454,CME,0001156375
3455,CMFNL,0001578348
3456,CMLF,0001818331
3457,CMLFU,0001818331
3458,CMLFW,0001818331
3459,CMLS,0001058623
3460,CMPI,0001651431
3461,CMPR,0001262976
3462,CMPS,0001816590
3463,CMRX,0001117480
3464,CMTL,0000023197
3465,CNBKA,0000812348
3466,CNCE,0001367920
3467,CNDT,0001677703
3468,CNET,0001376321
3469,CNFR,0001502292
3470,CNNB,0001787005
3471,CNOB,0000712771
3472,CNSL,0001304421
3473,CNSP,0001729427
3474,CNST,0001434418
3475,CNTG,0001757097
3476,CNTY,0000911147
3477,CNXN,0001050377
3478,COCP,0001412486
3479,CODA,0001334325
3480,CODX,0001692415
3481,COFS,0000803164
3482,COGT,0001622229
3483,COHR,0000021510
3484,COHU,0000021535
3485,COKE,0000317540
3486,COLB,0000887343
3487,COLL,0001267565
3488,COLM,0001050797
3489,COMM,0001517228
3490,CONE,0001553023
3491,CONN,0001223389
3492,CONXU,0001823000
3493,COOP,0000933136
3494,CORE,0001318084
3495,CORT,0001088856
